Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
6.KillerID_User Profile_Admin,Chrome 149.0.7827.114,"Round 6 - Domain User Profile (Admin) 자동화 20건 (대상 demo1). 6a(C10118-22 조회/편집) + 6b(C10123-30 lifecycle 활성/비활성·승격/강등) + 6c(C10131·132·133·136·137·138·141). TestRail 순서. manual 4건(C10134/135 IP로그인, C10139 FIDO, C10140 SMS)은 제외. ⚠️ C10132 는 sandbox 자동리다이렉트 미동작으로 config-PASS(별도 이슈). 각 케이스 self-contained + teardown 복원.",,15-06-2026 10:57:54,15-06-2026 11:13:14,15m - 19.914s,PASSED
,,,,,,,
Test Cases/KillerID_User Profile_Admin/C10118_도메인 사용자 프로필 열기,Chrome 149.0.7827.114,"[C10118] Open the domain user profile
Role: Admin
Section: KillerID/User Profile/Admin (Round 6 Sprint 6a)

📋 사전 조건:
- admin 으로 로그인
- 대상 도메인 user = demo1@demo.netkillersoft.com (기존 admin-profile 케이스 C10123-C10130 과 동일 대상)

🧪 단계:
1. User 탭 이동
2. Search 로 demo1 검색
3. 검색 결과 클릭 → demo1 의 User Profile 진입

✅ 결과값:
- demo1 의 User Profile 페이지가 열림 (이름 'demo1 James' / 프로필 영역 표시)

🔧 자동화 노트:
- 기존 키워드 재사용: AdminActions.loginAsAdmin() + AdminActions.searchAndOpenUser('demo1@demo.netkillersoft.com', 'a_James demo1')
- 비파괴 (조회만) — teardown 불필요 (closeBrowser)
- 신규 객체 없음",,15-06-2026 10:57:55,15-06-2026 10:58:17,22.225s,PASSED
"TARGET_EMAIL = ""demo1@demo.netkillersoft.com""",Chrome 149.0.7827.114,,,15-06-2026 10:57:55,15-06-2026 10:57:55,0.004s,PASSED
"TARGET_LINK = ""a_James demo1""",Chrome 149.0.7827.114,,,15-06-2026 10:57:55,15-06-2026 10:57:55,0.003s,PASSED
snap = { java.lang.String label -> ... },Chrome 149.0.7827.114,,,15-06-2026 10:57:55,15-06-2026 10:57:55,0.009s,PASSED
try,Chrome 149.0.7827.114,,,15-06-2026 10:57:55,15-06-2026 10:58:15,20.494s,PASSED
Finally,Chrome 149.0.7827.114,,,15-06-2026 10:58:15,15-06-2026 10:58:16,0.125s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,15-06-2026 10:58:16,15-06-2026 10:58:16,0.011s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,15-06-2026 10:58:16,15-06-2026 10:58:17,1.168s,PASSED
,,,,,,,
Test Cases/KillerID_User Profile_Admin/C10119_도메인 사용자 General 탭 Edit 모드 진입,Chrome 149.0.7827.114,"[C10119] Enter the Edit mode on the domain user's General tab
Role: Admin
Section: KillerID/User Profile/Admin (Round 6 Sprint 6a)

📋 사전 조건:
- admin 로그인 + demo1 User Profile 진입 (C10118)

🧪 단계:
1. demo1 User Profile 에서 General 탭 선택
2. Edit 클릭 → (password 검증 popup 시 admin 비번 입력 + Check)
3. Edit 모드 진입

✅ 결과값:
- General 탭의 모든 필드가 편집 가능 상태 (input 활성화 / Save 버튼 노출)

🔧 자동화 노트:
- 재사용: loginAsAdmin + searchAndOpenUser + a_Edit + input_Enter Password + button_Check + button_Save
- 신규 객체: a_General (General 탭 링크) — 단, 프로필 진입 시 General 이 기본 탭이면 탭 클릭 생략 가능 (캡처 후 확정)
- 비파괴 (Edit 진입 + 필드 활성화 verify 만, 저장 안 함) — teardown 불필요
- Edit 모드 verify: 보이는 input 활성화 + 'Save' 버튼 노출 (JS, Rule #15 안전)",,15-06-2026 10:58:17,15-06-2026 10:58:49,32.662s,PASSED
"TARGET_EMAIL = ""demo1@demo.netkillersoft.com""",Chrome 149.0.7827.114,,,15-06-2026 10:58:17,15-06-2026 10:58:17,0.001s,PASSED
