Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
5f.KillerID_Company_User_ProfileSubTabs,Chrome 149.0.7827.114,Sprint 5b - KillerID_User Profile sub-tab entry verify + Contact 편집 4 cases (C10085~C10088). demo3 의 Contact / User Preferences / Security tab 의 Edit 모드 진입 + 편집 가능/불가 verify. C10086 (Contact 편집) 만 state-changing — baseline value capture/restore 패턴 (text input 의 4-Phase teardown). C10088 Security 는 Save 절대 금지 (Cancel cleanup).,,16-06-2026 08:10:07,16-06-2026 08:14:29,4m - 22.341s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10085_Contact 탭 Edit 모드 진입,Chrome 149.0.7827.114,"[C10085] Enter the Edit mode on the Contact tab
Role: Domain User
Section: KillerID/User Profile

📋 사전 조건:
- demo3 로 로그인 + PW 검증 완료 된 세션 (C10073 결과)
- KillerID Profile 페이지 진입 상태

🧪 단계:
1. 'Contact' 탭 클릭
2. Edit 모드 진입 ('Edit' 버튼 클릭 + PW popup 통과)

✅ 결과값:
- Primary Email (Username) 편집 불가 (""User cannot edit Primary Email (Username)"")
- 편집 가능 필드: Office Phone / Mobile Phone / Fax

🔧 자동화 노트:
- precondition setup: loginAsDomainUserViaProfile + Contact tab 클릭 + Edit click + PW 검증
- Contact tab 진입 spy 신규 필요 (Sprint 5a 의 General tab 과 다른 sub-tab)
- Edit 버튼 spy = KillerID_user_profile_user/Page_demo.netkillersoft.com/a_Edit (Sprint 5a 재사용 가능 추정 — Spy capture 로 검증)
- Verify: Office Phone / Mobile Phone / Fax input 들 enabled, Primary Email (Username) disabled 또는 readonly
- 분류: verify only — state 변경 없음 (Save 안 함), teardown 불필요",,16-06-2026 08:10:07,16-06-2026 08:11:03,55.656s,PASSED
"TARGET_EMAIL = ""demo3@demo.netkillersoft.com""",Chrome 149.0.7827.114,,,16-06-2026 08:10:08,16-06-2026 08:10:08,0.003s,PASSED
"DEMO3_PLAIN_PW = ""***REDACTED***""",Chrome 149.0.7827.114,,,16-06-2026 08:10:08,16-06-2026 08:10:08,0.002s,PASSED
"DEMO3_ENCRYPTED_PW = ""***REDACTED***""",Chrome 149.0.7827.114,,,16-06-2026 08:10:08,16-06-2026 08:10:08,0.003s,PASSED
try,Chrome 149.0.7827.114,,,16-06-2026 08:10:08,16-06-2026 08:11:02,53.961s,PASSED
Finally,Chrome 149.0.7827.114,,,16-06-2026 08:11:02,16-06-2026 08:11:02,0.125s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 08:11:02,16-06-2026 08:11:02,0.016s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 08:11:02,16-06-2026 08:11:03,1.129s,PASSED
,,,,,,,
